"Text";"Comment"
"J'ai pu revoir Selphie...
Et toi, rien de spécial?";""
"Selphie! On va dans cette pâtisserie
s'empiffrer de gâteaux, comme avant?";""
"Selphie
Bonne idée! On y va tout de suite!";""
"Reçu: Fanzine des Fanas de Flingues, Août";""
"Joue un peu aux cartes, et
prends la vie du bon côté.
Pourquoi pas
Pas le temps";""
"C'est quoi cette nouvelle règle?
Bon, on n'a qu'à mélanger la
règle de {Balamb} avec les nôtres.";""
"C'est quoi cette nouvelle règle?
Bon, on n'a qu'à mélanger la
règle de {Galbadia} avec les nôtres.";""
"C'est quoi cette nouvelle règle?
Bon, on n'a qu'à mélanger la
règle de {Trabia} avec les nôtres.";""
"C'est quoi cette nouvelle règle?
Bon, on n'a qu'à mélanger la
règle de {Centra} avec les nôtres.";""
"C'est quoi cette nouvelle règle?
Bon, on n'a qu'à mélanger la
règle de {Dollet} avec les nôtres.";""
"C'est quoi cette nouvelle règle?
Bon, on n'a qu'à mélanger la
règle d'{Horizon} avec les nôtres.";""
"C'est quoi cette nouvelle règle?
Bon, on n'a qu'à mélanger la
règle d'Hyper-E avec les nôtres.";""
"C'est quoi cette nouvelle règle?
Bon, on n'a qu'à mélanger la
règle d'{Esthar} avec les nôtres.";""
"Il te faut au moins
5 cartes pour jouer.";""
"La règle {Blue}'Open'{White}
est valable ici.";""
"La règle {Blue}'Identique'{White}
est acceptée dans cette contrée.";""
"La règle {Blue}'Plus'{White}
est valide sur ce territoire.";""
"La règle {Blue}'Aléatoire'{White}
est jouable ici.";""
"La règle {Blue}'Mort Subite'{White}
est valable dans ce secteur.";""
"La règle {Blue}'Essai'{White}
est autorisée dans le coin.";""
"La règle {Blue}'Même Mur'{White}
existe dans cette contrée.";""
"La règle {Blue}'Elémentaire'{White}
est acceptée ici.";""
"La règle {Blue}'Open'{White}
n'est pas valable sur ce territoire.";""
"La règle {Blue}'Identique'{White}
n'est plus valide ici.";""
"La règle {Blue}'Plus'{White}
n'est pas valable dans cette région.";""
"La règle {Blue}'Aléatoire'{White}
est interdite ici.";""
"La règle {Blue}'Mort Subite'{White}
n'est pas autorisée ici.";""
"La règle {Blue}'Essai'{White}
n'est pas acceptée dans cette contrée.";""
"La règle {Blue}'Même Mur'{White}
n'est pas valable sur ce territoire.";""
"La règle {Blue}'Elémentaire'{White}
n'est pas acceptée.";""
"{Balamb}";""
"{Galbadia}";""
"{Trabia}";""
"{Centra}";""
"{Dollet}";""
"{Horizon}";""
"Hyper-E";""
"{Esthar}";""
"Pas de règle";""
"Une partie! En l'honneur de {Trabia}.
Oui
Non";""
"Pas assez de cartes.
Il t'en faut au moins 5.";""
"Tu connais de nombreuses règles.
Si on jouait en mélangeant les
règles de {Balamb} et les nôtres?";""
"Tu connais de nombreuses règles.
Si on jouait en mélangeant les
règles de {Trabia} et les nôtres?";""
"Tu connais de nombreuses règles.
Si on jouait en mélangeant les
règles de {Galbadia} et les nôtres?";""
"Tu connais de nombreuses règles.
Si on jouait en mélangeant les
règles de {Centra} et les nôtres?";""
"Tu connais de nombreuses règles.
Si on jouait en mélangeant les
règles de {Dollet} et les nôtres?";""
"Tu connais de nombreuses règles.
Si on jouait en mélangeant les
règles d'{Horizon} et les nôtres?";""
"Tu connais de nombreuses règles.
Si on jouait en mélangeant les
règles d'Hyper-E et les nôtres?";""
"Tu connais de nombreuses règles.
Si on jouait en mélangeant les
règles d'{Esthar} et les nôtres?";""
"#tggrave1";"887"
"Selphie
...{Wait048}...{Wait048}
Je...{Wait048} J'ai réussi, vous avez vu?";""
"Je sais, la scène a été détruite, mais{Wait056}
On a joué...{Wait016} Le groupe idéal!{Wait016}
Enfin! Mon rêve s'est accompli...";""
"Vous vous rappelez? On s'était
promis...{Wait048} de faire quelque chose
d'incroyable, et on a réussi!";""
"...{Wait048}...{Wait048}Hein? {Wait016}Tu te souviens?{Wait016}
Mon spectacle...{Wait056}
Notre spectacle...";""
"Vous m'avez vue, non?{Wait048}
Vous m'avez entendue?";""
"...{Wait048}...{Wait048}...{Wait048}...";""
"Je...{Wait016} Je continuerai de jouer
jusqu'à ce que tout le monde m'entende!";""
"Notre rêve...{Wait048} Il est encore
plus magnifique qu'autrefois!";""
"Ma petite copine et moi, on se
retrouvait tout le temps ici.
{NewPage}
Quand il faisait froid comme ça,
je lui prêtais toujours ma veste.";""
"Tout ça, c'est du passé...
Il n'y a plus rien à faire.";""
"Elle n'est plus là...{Wait056}
Je dois m'habituer.";""
"Un numéro de Timber Maniacs
{Wait016}... {Wait016}... {Wait016}... Lecture terminée";""
"#tgview1";"891"
"{Squall}
Ça s'annonce mal.";""
"Selphie!";""
"Selphie
Tout est détruit?";""
"Zell
Ça me rend vraiment dingue!";""
"Quistis
C'est horrible!";""
"{Rinoa}
Terrible!";""
"Irvine
C'est catastrophique.";""
"Selphie
Je vais à l'intérieur...";""
"{Squall}
Fais attention.";""
"Tu vas la laisser y aller comme ça?";""
"Elle ne peut pas y aller seule!";""
"{Squall}!";""
"#timania5";"908"
" ";""
"Salut, je peux faire quelque
chose pour toi, mon chou?
On veut jeter un coup d'oeil
Non rien, merci";""
"{Squall}
On regarde, c'est tout.";""
"D'accord... Continue.";""
"{Squall}
Pas grand chose, non.";""
"Ah, le genre silencieux, hein?
J'aime ça. Je te laisse jeter
un coup d'oeil tout seul.";""
"De jolis garçons comme vous sont
toujours les bienvenus. Allez-y.";""
"Vous pouvez visiter...";""
"Revenez quand vous voulez.";""
"Rédacteur
Dites, les gosses!";""
"Rédacteur
Juste un conseil! Vous êtes jeunes!
Profitez de la vie au maximum!";""
"(Que des vieux magazines. Tiens, la
 série 'Combat', je les ai tous lus)";""
"Reçu: Comtesse Cochonou";""
"#timania4";"907"
"“DEFO";""
"#tiyane3";"932"
"{Rinoa}
Voilà le wagon du président.
Une fois de l'autre côté,
on devra le détacher...";""
"";""
"#tiyane2";"931"
"{Rinoa}
Par ici!";""
"Soldat Galbadien
Activation du
capteur {Blue}sonore{White}.";""
"Soldat
(Bizarre!)";""
"Soldat
(Ça ne marche pas!)";""
"Soldat
(C'est en panne...)";""
"Soldat
(C'est la faute
 du sergent)";""
"Soldat
(Si je lui dis...)";""
"Soldat
(il va m'assassiner!)";""
"Soldat
(J'veux pas mourir
 pour 1 capteur!)";""
"Soldat
Activation...{Wait048}
confirmée!";""
"Sergent Galbadien
Activation du capteur
de {Red}température{White}.";""
"Sergent
(Bon sang!)";""
"Sergent
(Y'a un truc
 qui cloche!)";""
"Sergent
(Pourquoi ça ne
 marche pas?!)";""
"Sergent
(Je l'ai
 vérifié hier)";""
"Sergent
(Je ne peux pas
 faire d'erreur)";""
"Sergent
(Je suis le chef!)";""
"Sergent
Activation
confirmée!";""
"";""
"#tiyane1";"930"
"{Rinoa}
{Squall}, par ici!";""
"{Rinoa}
Nous allons accéder au {Blue}2ème wagon-escorte{White}
Tiens-toi prêt!
{NewPage}
On peut gagner du temps,
en coordonnant nos mouvements.";""
"{Rinoa}
Nous avons maintenant...{Wait064} {Yellow}5 minutes{White}
pour accomplir cette mission.
{NewPage}
Ne perdons pas une seconde!";""
"Sauter: {x0536}";""
"";""
"#tilink1";"902"
"{Rinoa}
Voici le {Blue}1er wagon-escorte{White}.
Nous allons le détacher en premier.";""
"{Rinoa}
Comme Watts, vous l'a dit, il
y aura 2 gardes à bord.
{NewPage}
Zell et Selphie, vous devrez
surveiller ces sentinelles.";""
"{Rinoa}
Prévenez-nous dès qu'ils
se déplacent, OK?";""
"Zell
Pas de problème. Je me
charge du soldat {Blue}bleu{White}.";""
"Selphie
Et moi du {Red}rouge{White}!";""
"{Rinoa}
Le garde {Red}rouge{White} sera proche de nous.
{NewPage}
{Squall}, tu devras le surveiller aussi!
Appuie sur {x0532} pour regarder à gauche.
Relâche ce bouton après ton coup d'oeil.";""
"{x0532} : regarder
à gauche";""
"{Rinoa}
OK, prêt à taper les codes?";""
"{Rinoa}
Tu as tout compris, hein?
Oui, pas de problème
Euh, tu peux répéter?";""
"{Rinoa}
Oh, {Squall}! Quand même! Bon,
on recommence. Mais vite, alors.";""
"  {x0534}4
{x0537}3 {x0535}1
  {x0536}2";""
"{Rinoa}
Les codes sont composés de 4 chiffres
entre 1 et 4. Par exemple: 2341.
{NewPage}
La combinaison des chiffres est
représentée par des symboles.
{x0536} {x0534} {x0535} {x0537} 
{NewPage}
Par exemple, pour 3124, tu dois taper
{x0537}{Wait048} {x0535}{Wait048} {x0536}{Wait048} {x0534}{Wait048}";""
"{Rinoa}
Il faut être précis et rapide. Tu as
{Yellow}5 secondes{White} pour taper chaque code.
{NewPage}
Sinon, le code sera modifié et il faudra
recommencer. Dans ce cas, arrête tout.
{NewPage}
Attends que je te donne le nouveau code,
ou remonte sur le toit du train.";""
"{Rinoa}
Nous devons entrer 3 codes pour
désactiver le système de sécurité.";""
"{Rinoa}
Sers-toi du câble.";""
"{Rinoa}
Le digicode est juste en bas, tu ne
peux pas le manquer. Appuie sur
{NewPage}
la touche directionnelle {Yellow}Bas{White}
pour descendre le long du train.
{NewPage}
Pour remonter, utilise la touche {Yellow}Haut{White}.
Attention, tu ne peux pas monter
lorsque tu tapes le code!";""
"Touche {Yellow}Bas{White}
pour descendre";""
"Touche {Yellow}Haut{White}
pour remonter";""
"{Rinoa}
Bon, on y va?";""
"{Rinoa}
Il nous reste {Yellow}{Var00}mn{White}!
Bonne chance, {Squall}!";""
"Le code est...{Yellow}
{Var00} {Var01} {Var02} {Var03}{White}!";""
"{Yellow}Tape le code{White}";""
"{GreenBlink}?{Grey}■■■";""
"{Grey}■{BlueBlink}?{Grey}■■";""
"{Grey}■■{YellowBlink}?{Grey}■";""
"{Grey}■■■{RedBlink}?";""
"{Red}Mauvais{White} code";""
"Code {Yellow}{Var00}{White} accepté";""
"Zell
V'la le {Blue}bleu{White}!";""
"Selphie
Le {Red}rouge{White}!";""
"{Rinoa}
{Squall}, vite!";""
"{Rinoa}
Tu as déclenché l'alarme!
Recommencer
Abandonner";""
"{Rinoa}
Tu as compris?
Parfaitement
Euh, pas tout";""
"{Rinoa}
OK, pour éviter les gardes,
inutile d'entrer le vrai code.
{NewPage}
Tape n'importe quoi et
remonte vite sur le toit.
{NewPage}
Tu pourras redescendre après.
C'est mieux que de tout refaire!";""
"{Rinoa}
Pour pouvoir revenir sur le
toit, tu dois taper un code.
{NewPage}
Impossible de remonter tant
que le digicode est activé.";""
"{Rinoa}
Un autre moyen d'éviter les gardes:
{NewPage}
Descends avec la corde, dès qu'ils
ont fini de patrouiller...
{NewPage}
Tape 1 ou 2 codes en entier, puis
remonte. C'est lent, mais moins risqué.
N'oublie pas la durée maximum!";""
"";""
"";""
"";""
"";""
"";""
"";""
"#titv1";"926"
"Selphie
Ouah! Cette télé est immense!";""
"Zell
Oh, un écran géant!";""
"suisVivantAppelleMoiEtJe
viendraiDansTonCauchemaR
JesuisVivantAppelleMoiEt
JeviendraiDansTonCauchemaR
JesuisVivantAppelleMoi...";""
"{Rinoa}
C'est terrifiant ce truc.
Qu'est-ce que c'est?";""
"{Squall}
C'est un brouillage audio.
Il couvre toutes les fréquences.
{NewPage}
A cause de lui, aucune émission
hertzienne n'est possible...";""
"Selphie
Vive la technologie!";""
"Zell
Moi aussi, je trouve ce
cryptage un peu flippant.";""
"Watts
Le président est dans le studio.
{NewPage}
Mais il y a trop de gardes.
Toute attaque est impossible.";""
"{Rinoa}
Pas d'attaque en force, hein?";""
"{Rinoa}
Nous devons trouver une autre technique.";""
"{Rinoa}
Les gardes partiront sans doute avec
Deling. Et ce sera à nous de jouer!
{NewPage}
Si on diffuse notre message après lui,
ça aura peut-être moins d'impact, mais
on aura eu ce qu'on voulait, non?";""
"{Rinoa}
Nous n'avons aucune chance si on
attaque de front, n'est-ce pas?";""
"{Squall}
Ne t'inquiète pas pour nous.";""
"{Squall}
Quelle que soit ta décision,
nous t'aiderons.";""
"{Squall}
Je t'ai donné ma parole.";""
"Zell
Dis-moi qui cogner et ne
t'inquiète pas du résultat.";""
"Selphie
En tant que membre du Seed, je tiens
à te dire que tu peux compter sur moi.";""
"{Rinoa}
Mais... Vous attendez tellement de moi!";""
"{Rinoa}
Et si je me trompe?
Si mon plan est mauvais?";""
"{Rinoa}
Vous avez la belle vie, vous.
Vous suivez simplement les ordres.";""
"{Squall}
C'est plutôt toi qui a la belle vie!
{NewPage}
Tu te lances dans quelque chose sans
savoir où tu vas ni comment y aller!";""
"{Squall}
Je crois que je préfère pas d'initiative
plutôt que des mauvaises initiatives...";""
"{Rinoa}
Comment?! Tu m'accuses
de tout faire rater?
Exactement
Laisse tomber";""
"{Squall}
Non. Votre cause est sérieuse.
C'est vous qui ne l'êtes pas.";""
"{Squall}
Vous vous agitez comme 3 idiots,
pour échafauder des plans bancals.
{NewPage}
Et vous ne pouvez rien faire,
si on ne vous tient pas la main.";""
"{Squall}
Tu crois que ça nous amuse de
travailler pour des amateurs?";""
"{Rinoa}
Vas-y, dis le que tu veux nous lâcher,
que... que tu veux m'abandonner!";""
"{Squall}
Oublie ce que j'ai dit...";""
"{Rinoa}
Non, vas-y dis le! Je te l'ordonne,
tu dois m'obéir... soldat.";""
"Selphie
Tu es plutôt dur, {Squall}.
C'est pas cool de dire ça
Oublions tout ça";""
"Zell
Mon vieux, tu n'y vas pas mollo.
C'est pas sympa ce que tu dis
Oublions cette affaire";""
"{Squall}
Excuse-moi, {Rinoa}.
Je me suis énervé...";""
"{Rinoa}
Non, tu as raison.";""
"{Rinoa}
C'est moi qui me suis trompée.
{NewPage}
Quand le Seed est venu nous aider,
j'ai cru que tout allait marcher...";""
"{Rinoa}
Mais ce n'est pas si facile...
{NewPage}
Nous sommes des ”amateurs” et
vous des mercenaires...";""
"{Rinoa}
Je propose que l'on annule l'opération,
et que l'on se sépare pour le moment...";""
"{Rinoa}
Je voulais te demander...";""
"{Rinoa}
Tu crois que nous jouons à la guerre?
Pourtant, nous sommes sérieux...";""
"{Rinoa}
C'est vraiment important, tu sais?";""
"{Rinoa}
Tellement important que j'en ai mal...";""
"Selphie
Oh!";""
"Zell
Ouah!";""
"Selphie
Ça commence?";""
"Zell
L'émission démarre!";""
"Zell
{Squall}!?";""
"Selphie
{Squall}!!";""
"Zell
Plus question de revenir sur nos
pas! Vite, on doit partir!";""
"Selphie
{Squall}, vite!
On doit filer d'ici.";""
"{Rinoa}
Ils ont découvert notre base.
Elle est complètement détruite.";""
"Selphie
Et les autres?";""
"{Rinoa}
Ils sont sains et saufs. L'art de
la fugue, ils connaissent bien...";""
"";""
"#tilink2";"903"
"{Rinoa}
Voici le {Blue}2ème wagon-escorte{White}.
Notre dernière étape...";""
"{Rinoa}
Je crois qu'il y a aussi
2 gardes dans ce wagon...
{NewPage}
Zell et Selphie sont devant.
Ils s'occupent de nous détacher.";""
"{Rinoa}
Cette fois, tu es seul...
{NewPage}
Regarde bien à droite, en
appuyant sur {x0533}.";""
"Regarder à
droite: {x0533}";""
"{Rinoa}
Bon, finissons-en!";""
"{Rinoa}
Tu sais comment taper les codes?
Oui, pas de problème
J'ai un peu oublié";""
"{Rinoa}
Seigneur! C'est vraiment la
dernière fois que je te le dis!";""
"  {x0534}4
{x0537}3 {x0535}1
  {x0536}2";""
"{Rinoa}
Chaque code se compose de 4
chiffres, qui vont de 1 à 4.
{NewPage}
Un code est représenté par 4
symboles: {x0536} {x0534} {x0535} {x0537} 
{NewPage}
Pour composer le code 3124,
tu devras taper: {x0537}{Wait048} {x0535}{Wait048} {x0536}{Wait048} {x0534}";""
"{Rinoa}
Tu dois être rapide et précis.
Tu as {Yellow}5 secondes{White} pour chaque code.
{NewPage}
Après 5 secondes, le code change,
et il faut recommencer. Tu peux
{NewPage}
attendre que je te donne le
nouveau code ou remonter sur le toit.";""
"{Rinoa}
Nous devons entrer 5 codes pour
désactiver le système de sécurité.";""
"{Yellow}Bas{White} pour
descendre";""
"{Yellow}Haut{White} pour
remonter";""
"{Rinoa}
Tu es prêt?";""
"{Rinoa}
Il nous reste {Yellow}{Var00}mn{White}
Accélère!";""
"Le code est...{Yellow}
{Var00} {Var01} {Var02} {Var03}{White}";""
"{Yellow}Tape le code{White}";""
"{GreenBlink}?{Grey}■■■";""
"{Grey}■{BlueBlink}?{Grey}■■";""
"{Grey}■■{YellowBlink}?{Grey}■";""
"{Grey}■■■{RedBlink}?";""
"{Red}mauvais{White} code!";""
"Code {Yellow}{Var00}{White} accepté.";""
"Zell
Ouah, le crétin {Blue}bleu{White} arrive!";""
"Selphie
L'idiot {Red}rouge{White} aussi!!";""
"{Rinoa}
Tu as déclenché l'alarme?
J'y retourne
C'est trop dur";""
"{Rinoa}
Tu as tout compris?
Tout
Rien";""
"Si tu dois remonter en urgence,
tape n'importe quel code!
{NewPage}
Mieux vaut monter et descendre
plusieurs fois, plutôt que te
faire attraper...";""
"{Rinoa}
Pour pouvoir revenir sur le
toit, tu dois taper un code.
{NewPage}
Impossible de remonter tant
que le digicode est activé.";""
"{Rinoa}
Si les gardes te posent des problèmes:
{NewPage}
Descends dès qu'ils sont passés,
puis tape 1 ou 2 codes en entier.
{NewPage}
Remonte alors, et redescends après
leur patrouille. C'est plus lent, mais
plus sûr si tu t'y prends comme ça.
{NewPage}
Mais n'oublie pas la durée maximum!";""
"{Rinoa}
{Squall}, viens par ici!";""
"";""
"";""
"";""
"";""
"";""
"";""
"#titvout1";"927"
"Garde
Vas-y, je vais faire le guet.
Retourne en ville, maintenant.";""
"Garde
Hé, cette entrée est interdite!
Pas question de passer par là.
{NewPage}
En plus,{Wait048} j'ai tellement grossi
qu'il n'y a pas de place pour 2.
Non, non c'est impossible, vraiment!";""
"Hé, un p'tite partie de
cartes, ça vous dirait?
OK
Non";""
"Hum, tes règles n'existent pas
dans cette région. Faisons une
partie en mélangeant nos règles
et celles de Balamb.";""
"Dis, tes règles n'existent pas
dans cette région. Faisons une
partie en mélangeant nos règles
et celles de Galbadia.";""
"Dis-moi, ces règles n'existent pas
dans cette région. Faisons une
partie en mélangeant tes règles
et les nôtres, d'accord?";""
"Hum, ces règles ne sont
pas admises ici. Mieux vaut
mélanger tes règles et les nôtres.";""
"Dis donc, ces règles ne sont
pas admises ici. Mieux vaut
mélanger tes règles et les nôtres.";""
"Je crois que ces règles étranges
n'existent pas ici. Faisons une
partie en mélangeant tes règles
et les nôtres, d'accord?";""
"Je pense que ces règles bizarres
n'existent pas ici. Faisons une
partie en mélangeant tes règles
et les miennes, d'accord?";""
"J'ai l'impression que ces règles
n'existent pas ici. Faisons une
partie en mélangeant tes règles
et les miennes, d'accord?";""
"Il faut au moins 5 cartes
pour pouvoir jouer...";""
"La règle {Blue}'Open'{White}
est valable ici.";""
"La règle {Blue}'Identique'{White}
est acceptée dans cette contrée.";""
"La règle {Blue}'Plus'{White}
est valide sur ce territoire.";""
"La règle {Blue}'Aléatoire'{White}
est jouable ici.";""
"La règle {Blue}'Mort Subite'{White}
est valable dans ce secteur.";""
"La règle {Blue}'Essai'{White}
est autorisée dans le coin.";""
"La règle {Blue}'Même Mur'{White}
existe dans cette contrée.";""
"La règle {Blue}'Elémentaire'{White}
est acceptée ici.";""
"La règle {Blue}'Open'{White}
n'est pas valable sur ce territoire.";""
"La règle {Blue}'Identique'{White}
n'est plus valide ici.";""
"La règle {Blue}'Plus'{White}
n'est pas valable dans cette région.";""
"La règle {Blue}'Aléatoire'{White}
est interdite ici.";""
"La règle {Blue}'Mort Subite'{White}
n'est pas autorisée ici.";""
"La règle {Blue}'Essai'{White}
n'est pas acceptée dans cette contrée.";""
"La règle {Blue}'Même Mur'{White}
n'est pas valable sur ce territoire.";""
"La règle {Blue}'Elémentaire'{White}
n'est pas acceptée.";""
"“Dummy”";""
"#titrain1";"925"
"Soldat Galbadien
Tout est en ordre, monsieur.
Absolument rien à signaler.";""
"Président Deling
Encore vous! C'est la 27ème fois
que vous me dérangez pour rien!";""
"Deling
Cela vous amuse de me faire perdre mon
temps avec tous vos rapports inutiles?!";""
"Soldat
Je suis désolé, monsieur. Mais
c'est notre devoir de...";""
"Deling
Votre devoir est de laisser les
gens importants travailler! Sinon
{NewPage}
je vais m'énerver. Filez!";""
"Soldat
Euh... Oui, à vos
ordres, monsieur.";""
"Soldat Galbadien
(Ce malade va me sucrer mon salaire!)
{NewPage}
(Et Céline ne voudra jamais m'épouser
 si je suis fauché...)";""
"Soldat
(Je fais quoi moi? Il va m'arracher
 la tête... mais c'est mon boulot.)";""
"Soldat
Absolument rien à signaler.
Tout est en... {Wait048} ordre, monsieur.";""
"Soldat
(Bizarre,{Wait048} il ne pique pas sa crise.
 Peut-être que c'est son journal qui
 l'a calmé. Où il l'a eu, d'ailleurs?) ";""
"Lieutenant Galbadien
Il y a un problème?";""
"Président
Je suis de mauvaise humeur,
alors laissez-moi en paix. Je ne
veux pas être dérangé. Rompez!";""
"Lieutenant
Oui, à vos ordres, monsieur.";""
"Lieutenant
Vous! Bougez-vous un peu!
Allez à votre poste, vite!";""
"Soldat
A... à vos ordres!";""
"Soldat
(Mon Dieu! Encore un mois de salaire
 qui disparaît! Pas de bague, même pas
 de fleurs! Je n'ai plus aucune chance...)";""
"Soldat
(Et si je ne peux pas appâter Céline
 avec un peu d'argent, qui voudra de moi?)";""
"Lieutenant Galbadien
Qu'est-ce que...? C'est
bien le même train??!!";""
"Lieutenant Galbadien
(L'intérieur a l'air plus...
 miteux?{Wait048} Je dois me tromper!)";""
"{Rinoa}
Président Deling!
{NewPage}
Si vous ne résistez pas, nous
ne vous ferons aucun mal.";""
"Deling
Et si je résiste...? Que
ferez-vous, ma petite?";""
"{Rinoa}
Comment?";""
"{Squall}
Ce n'est pas normal!";""
"Deling
Vraiment, quelle tristesse!
{NewPage}
Je ne suis pas Deling! Je ne
suis que sa... doublure!!";""
"Faux Président
Deling n'a pris aucun risque. Vous
vous êtes fait manipuler...
{NewPage}
Soit tous les résistants sont
stupides, soit j'ai affaire aux plus
minables d'entre eux...";""
"{Rinoa}
Mi... minables?!";""
"Faux Président
Ah, j'ai mal partout à force de rester
assis. J'ai besoin d'exercice, ma{Wait064} JolIE!";""
"Faux Président
VoyoNs, ce que vOus aUriez faIt
sI j'AvaIs rEsisTé, heIn, pEtiTe?
{NewPage}
tU voUlaIs mE DonNer unE FesSée?!!";""
"Faux Président
DeS mInabLEs! c'Est toUt cE
qu'On mE dOnne à coMbaTtre?
C'EsT vRrRaiMent InsUlTaNt!!!";""
"";""
"#timin1";"909"
"Mon jeune ami,
aimes-tu picoler?
Beurk
J'adore";""
"Quel dommage...";""
"Excellente nouvelle!
Bois autant que tu veux
{NewPage}
au robinet! L'eau fraîche,
y'a rien de meilleur!";""
"Bois tant que tu veux
au robinet municipal!
{NewPage}
Non, ne me remercie pas,
pour toi, c'est gratuit.";""
"{Squall}
Je me sens beaucoup mieux.";""
"C'est délicieux, hein?";""
"{Squall}
Je me sens pareil.";""
"C'est de l'eau de source.
Ça ne marche que la première fois.
{NewPage}
Pour moi, ça ne fait plus d'effet,
mais l'espoir fait vivre...";""
"Dans le temps, on appelait ça des Larmes
de Hiboux. On en vendait des litres!
{NewPage}
Mais, ne t'inquiète pas, jeune homme,
pour toi c'est gratuit.";""
"Franchement, y'a rien de mieux.";""
"{Squall}
(Bizarre...)
Ouvrir la porte
Rester tranquille";""
"(C'est bloqué)";""
"Dis moi, mon gars,
tu fais quoi là?";""
"C'est ce que fait la jeunesse, de
nos jours, elle ouvre les placards?";""
"Ce truc est un peu coincé.
Pour l'ouvrir, tape dessus!";""
"{Squall}
Vraiment?
Taper dessus
Laisser tomber";""
"(Il n'y a rien du tout)";""
"Voilà, ce que fait la
jeunesse aujourd'hui:
{NewPage}
Elle s'excite à ouvrir
des placards vides?";""
"Hé, papy, je me souviens que tu
as caché quelque chose dedans!";""
"{Squall}
Intéressant!
Mieux regarder
Laisser tomber";""
"Vous recevez 500 gils";""
"(Hé, mais c'est mes
économies secrètes!)";""
"Voilà, ce que fait la
jeunesse de nos jours:
{NewPage}
Elle vole les vieux
sans mémoire...";""
"Cette maison est bien trop petite
pour 5 personnes! On étouffe ici!";""
"Un jour, j'aurai un loft
pour moi toute seule...";""
"Tout le monde croit que c'est
la gare ici!{Wait048} J'en ai marre...";""
"La vie est si dure! Pourquoi les
femmes tombent-elles amoureuses?";""
"La vie est si dure! Pourquoi les
hommes sont tellement cruels?";""
"Quand je déprime et que j'entends
une chanson triste, je m'effondre.";""
"La pauvre, elle s'est encore fait
plaquer : 15 fois en 6 mois...";""
"Vous savez, moi les cartes...
Jouons quand même
Je déteste aussi";""
"Ces règles n'existent pas
dans notre région. Faisons une
partie en mélangeant nos règles
et celles de Balamb.";""
"Vos règles n'existent pas
dans nos contrées. Faisons une
partie en mélangeant nos règles
et celles de Galbadia.";""
"Mon ami, tes règles n'existent pas
dans cette région. Faisons une
partie en mélangeant tes règles
et les nôtres, d'accord?";""
"Noble guerrier, tes règles
n'existent pas ici. Faisons une
partie en mélangeant tes règles
et les nôtres, OK?";""
"Dis-moi, ces règles ne sont
pas admises ici. Mieux vaut
mélanger tes règles et les nôtres.";""
"Oh! Ces règles ne sont
pas admises ici. Mieux vaut
mélanger tes règles et les nôtres.";""
"Dis donc, ces règles ne sont
pas admises ici. Mieux vaut
mélanger tes règles et les nôtres.";""
"Membre du Seed, tes règles
n'existent pas ici. Faisons une
partie en mélangeant tes règles
et les nôtres, d'accord?";""
"5 cartes au minimum
pour faire une partie.";""
"La règle {Blue}'Open'{White}
est valable ici.";""
"La règle {Blue}'Identique'{White}
est acceptée dans cette contrée.";""
"La règle {Blue}'Plus'{White}
est valide sur ce territoire.";""
"La règle {Blue}'Aléatoire'{White}
est jouable ici.";""
"La règle {Blue}'Mort Subite'{White}
est valable dans ce secteur.";""
"La règle {Blue}'Essai'{White}
est autorisée dans le coin.";""
"La règle {Blue}'Même Mur'{White}
existe dans cette contrée.";""
"La règle {Blue}'Elémentaire'{White}
est acceptée ici.";""
"La règle {Blue}'Open'{White}
n'est pas valable sur ce territoire.";""
"La règle {Blue}'Identique'{White}
n'est plus valide ici.";""
"La règle {Blue}'Plus'{White}
n'est pas valable dans cette région.";""
"La règle {Blue}'Aléatoire'{White}
est interdite ici.";""
"La règle {Blue}'Mort Subite'{White}
n'est pas autorisée ici.";""
"La règle {Blue}'Essai'{White}
n'est pas acceptée dans cette contrée.";""
"La règle {Blue}'Même Mur'{White}
n'est pas valable sur ce territoire.";""
"La règle {Blue}'Elémentaire'{White}
n'est pas acceptée.";""
"You need 5 or more
cards to play.";""
"#tistud22";"915"
"{Rinoa}
Dites, vous avez vu Seifer?";""
"{Rinoa}
Vous savez où il est?";""
"{Squall}
Aucune idée.";""
"{Rinoa}
Il ne lui arrivera rien, hein?";""
"“Dummy”";""
"#titown8";"924"
"Cette ville possède 4 trains.
Ils ne partent pas du même endroit.";""
"Vous voulez en savoir plus
sur les trains de la ville?
Volontiers
Pas vraiment";""
"Celui-la va à {Dollet}. En face du Pub,
il y a le train qui va dans le désert.
{NewPage}
Pour aller à {Balamb}, il faut prendre
le train près du magasin Pet Shop.
{NewPage}
Et pour rejoindre Deling City, il y a
le train en face de Timber Maniacs.";""
"C'est dangereux ici. Une fois j'ai
failli être écrasée par un train.
{NewPage}
Mais un beau garçon, nommé La
Gooma, m'a sauvé la vie. Ah...";""
"C'était franchement le plus bel
homme que j'ai jamais vu...
{NewPage}
Mais il portait l'uniforme de {Galbadia}.
Les traîtres  qui ont tué mon père!
{NewPage}
C'est presque comme dans
Roméo et Juliette, non?";""
"Je vous déconseille de descendre
dans cette sinistre station
{NewPage}
juste en dehors de la ville. Il n'y a
rien là-bas. Et faut racheter un
{NewPage}
billet pour continuer sa route!";""
